-3.3,0,2.5,0.65,-8.9,10.9,0.2
-3.4,0,1.8,0.62,-9.6,11.8,0.2
-4,0,2.4,0.61,-10.4,12.3,0.2
-4.4,0,1.7,0.61,-10.8,12.6,0.2
-4.9,0,0.9,0.68,-9.9,13,0.2
-5.7,0,1.4,0.75,-9.4,13.7,0.0805
-5.9,0,1.1,0.71,-10.3,14.8,0.1185
-6.5,0,1.3,0.72,-10.7,14.9,0.1787
-6.9,0,1.1,0.7,-11.4,15.1,0.1957
-7.3,0,0.7,0.74,-11.1,15.4,0.1667
-7.4,0,0.1,0.75,-11,16.1,0.113
-7.5,0,0.7,0.82,-10,16.7,0.2
-6.4,0,1.6,0.73,-10.4,17,0.2
-4.9,0,1.8,0.62,-11,17.6,0.1966
-4,0,4.2,0.42,-15,17.6,0.2
-3.9,0,4.6,0.28,-19.7,17.3,0.2
-3.5,0,5,0.26,-20.2,16.4,0.2
-3.1,0,3.7,0.28,-19,15.8,0.2
-3.7,0,5.5,0.25,-20.9,16.2,0.2
-3.5,0,3.3,0.31,-18.2,16.7,0.2
-4.9,0,4.2,0.37,-17.3,17,0.2
-5.7,0,2.1,0.43,-16.3,17.3,0.2
-6.2,0,2.3,0.48,-15.4,17.5,0.2
-6,0,2.9,0.5,-14.7,17.9,0.2
-6.7,0,3.5,0.43,-17.2,18.8,0.2
-7.3,0,3.4,0.44,-17.5,19.1,0.2
-7.8,0,2.5,0.44,-17.9,19.6,0.2
-8.7,0,1.6,0.45,-18.5,20,0.2
-9.4,0,1.4,0.46,-18.9,20.4,0.2
-9.8,0,1.5,0.44,-19.7,20.9,0.2
-10.1,0,1.6,0.45,-19.8,21,0.2
-10,0,1.7,0.44,-19.9,21.1,0.2
-10.5,0,0.7,0.52,-18.4,21.7,0.2
-10.9,0,0.2,0.59,-17.3,21.4,0.2
-11.5,0,1.4,0.64,-16.9,21.8,0.2
-11.7,0,1.2,0.66,-16.7,22.1,0.2
-9.4,0,0.9,0.62,-15.3,21.9,0.2
-6.8,0,1.4,0.47,-16.2,21.8,0.2
-4.9,0,1.9,0.4,-16.4,21.5,0.2
-3.3,0,2.5,0.32,-17.6,20.2,0.2
-2.4,0,1.6,0.33,-16.5,19,0.2
-0.5,0,2,0.32,-15.2,18.3,0.2
0.4,0,2.7,0.33,-14,17.9,0.2
0.7,0,2.3,0.3,-14.9,18,0.2
